sector,camera,ccd,cut,objid,eventid,xccd,yccd,snr_psf,psf_like,psf_stacked,frame_duration,variable,gaia_id,gaia_color,dx,dy
30,4,3,31,1,347,1827,876,64.69364,0.9977696,1,6,1,5268341545385457152,0.65605,-0.01600961,0.07556206
30,4,3,31,6,148,1735,989,58.20662,0.9972438,1,12,1,5268251900828246528,0.845017,0.01011569,0.002578212
30,4,3,31,6,149,1735,989,78.35095,0.9986048,1,12,1,5268251900828246528,0.845017,0.01009143,0.002535069
30,4,3,31,6,153,1735,989,86.00587,0.998616,1,13,1,5268251900828246528,0.845017,0.01009813,0.002617813
30,4,3,31,6,154,1735,989,87.47315,0.9983405,1,12,1,5268251900828246528,0.845017,0.01010306,0.002592765
30,4,3,31,6,155,1735,989,86.84089,0.99837,1,13,1,5268251900828246528,0.845017,0.01010595,0.002629864
30,4,3,31,6,220,1735,989,82.15948,0.9957281,1,14,1,5268251900828246528,0.845017,0.01009918,0.1136461
30,4,3,31,6,256,1735,989,77.77741,0.9968796,1,14,1,5268251900828246528,0.845017,0.01010177,0.03624892
30,4,3,31,19,7,1786,824,46.30685,0.9955397,1,14,1,5268649202482974592,0.993947,0.1021827,0.05502046
30,4,3,31,19,12,1786,824,48.06826,0.9958139,1,15,1,5268649202482974592,0.993947,0.08659669,0.01598121
30,4,3,31,19,13,1786,824,51.59856,0.9975415,1,14,1,5268649202482974592,0.993947,0.07395883,0.02345888
30,4,3,31,19,18,1786,824,42.5242,0.9971816,1,14,1,5268649202482974592,0.993947,0.0883782,0.01977984
30,4,3,31,19,39,1786,824,47.63247,0.9954091,1,13,1,5268649202482974592,0.993947,0.1021827,0.05312376
30,4,3,31,19,65,1786,823,29.60806,0.9943782,1,14,1,5268649202482974592,0.993947,0.09128943,-0.04240093
30,4,3,31,19,76,1786,824,47.70421,0.9961402,1,15,1,5268649202482974592,0.993947,0.1021408,0.01315455
30,4,3,31,19,80,1786,824,38.71296,0.9973139,1,14,1,5268649202482974592,0.993947,0.1021543,0.01315455
30,4,3,31,19,81,1786,823,42.51702,0.9959397,1,14,1,5268649202482974592,0.993947,0.1016811,-0.004935534
30,4,3,31,19,86,1786,824,41.13532,0.9952438,1,14,1,5268649202482974592,0.993947,0.09400068,0.01315455
30,4,3,31,19,97,1786,824,51.10845,0.9976983,1,13,1,5268649202482974592,0.993947,0.06802633,0.01919661
30,4,3,31,19,103,1786,824,42.38979,0.9972565,1,14,1,5268649202482974592,0.993947,0.07125344,0.02627612
30,4,3,31,19,107,1786,824,40.55073,0.9960007,1,14,1,5268649202482974592,0.993947,0.08681242,0.06337202
30,4,3,31,19,108,1786,824,45.45572,0.9958844,1,14,1,5268649202482974592,0.993947,0.09818488,0.05518151
30,4,3,31,19,112,1786,824,46.64026,0.9954273,1,14,1,5268649202482974592,0.993947,0.09901846,0.02338888
30,4,3,31,19,113,1786,824,43.98149,0.9962262,1,15,1,5268649202482974592,0.993947,0.08439061,0.02845178
30,4,3,31,206,2,1772,922,12.47666,0.9493255,1,8,0,5268284130262566784,1.298242,0.08832458,0.07394141
30,4,3,31,313,2,1642,834,5.923489,0.9630537,1,6,0,5267430943599221888,2.868404,0.1706088,0.03315479
30,4,3,31,540,1,1586,932,15.1596,0.9935891,0,17,0,5267396549501228416,2.655931,0.00245795,0.0768087
30,4,3,31,872,1,1593,774,6.568898,0.9547762,0,4,0,5267594014917747328,3.203838,-0.006544725,0.0338666
30,4,3,31,876,1,1802,1003,6.704019,0.9745922,0,3,0,5268322681888129024,2.151972,-0.05444271,0.1620686
30,4,3,31,902,1,1835,796,11.5583,0.9905425,1,12,0,5268663083817318016,1.257714,0.07691477,0.08813814
30,4,3,32,39,37,2042,862,24.19988,0.9878721,1,38,1,5269022310585910784,0.461243,0.04752554,0.08774534
30,4,3,32,328,1,2068,868,10.60665,0.9905578,1,15,0,5281036712800163712,2.730224,0.08395019,0.09799502
30,4,3,32,475,1,2053,956,15.56867,0.9951877,0,12,0,5280674320638165632,2.468465,0.06519138,0.1032608
30,4,3,32,943,1,1914,894,7.723297,0.9731407,0,4,0,5268558763355843072,2.764785,0.157218,0.07166527
30,4,3,32,954,1,1835,796,10.64323,0.9901651,1,11,0,5268663083817318016,1.257714,0.06154496,0.08108765
30,4,3,33,298,1,239,1196,5.209935,0.9659783,1,3,0,5211604958685344128,3.459638,0.0830637,0.01692612
30,4,3,33,370,1,162,1264,17.34834,0.9951527,1,8,0,5211214181084875392,2.370737,0.07763265,0.03388057
30,4,3,33,428,1,279,1242,19.00456,0.9949485,0,5,0,5212001366987230336,2.771707,0.1235503,0.03795901
30,4,3,33,766,1,190,1172,6.881151,0.9635631,1,9,0,5211582620559615872,2.95729,0.06984444,0.06276472
30,4,3,34,7,7,311,1277,94.75092,0.9986588,1,17,1,5212065134364665216,0.815411,0.07131556,0.05453309
30,4,3,34,7,8,311,1277,91.61149,0.9981529,1,17,1,5212065134364665216,0.815411,0.08145656,0.04701058
30,4,3,34,7,75,311,1277,94.66572,0.9963317,1,17,1,5212065134364665216,0.815411,0.04244262,0.03094956
30,4,3,34,23,12,402,1254,31.07053,0.9988808,1,36,0,5212653308663112704,1.280279,-0.01143662,0.03625207
30,4,3,34,127,1,392,1186,10.82626,0.9656434,1,6,0,5212453987820723840,1.280195,-0.01486699,0.04761016
30,4,3,34,136,10,424,1104,13.82102,0.9836413,0,3,1,5212473126194929024,2.604043,0.08228191,0.03486267
30,4,3,34,136,24,424,1103,17.586,0.9897049,0,9,1,5212473126194929024,2.604043,0.05434073,-0.0779658
30,4,3,34,136,37,424,1104,14.40114,0.9922083,0,16,1,5212473126194929024,2.604043,0.01622869,0.0887009
30,4,3,34,325,3,325,1181,11.918,0.990272,0,5,0,5212385268342456448,2.673606,0.04789363,0.02953538
30,4,3,34,331,3,520,1167,9.409207,0.9795298,1,16,0,5212743331177879808,2.846971,0.0336281,0.1162998
30,4,3,34,683,1,544,1212,27.52667,0.9973048,0,10,0,5212739478590530176,2.738611,0.03932935,0.05380125
30,4,3,35,8,12,729,1041,41.78149,0.99697,1,13,1,5260961382821991296,0.912629,-0.01135328,-0.007003977
30,4,3,35,8,43,729,1041,44.29715,0.9985327,1,14,1,5260961382821991296,0.912629,0.04307381,0.04622232
30,4,3,35,8,98,730,1041,48.19118,0.9976705,1,14,1,5260961382821991296,0.912629,0.05714278,0.01465119
30,4,3,35,8,112,730,1041,43.2413,0.9970214,1,15,1,5260961382821991296,0.912629,0.05714278,-0.005506328
30,4,3,35,770,1,673,1144,12.50535,0.9921264,1,9,0,5260836450812862848,2.160648,0.002513333,0.02846723
30,4,3,36,83,2,875,1048,6.693062,0.9739942,1,5,0,5261233168352518528,2.517246,0.1443988,0.09071073
30,4,3,36,348,1,1037,1049,30.08922,0.997022,0,17,0,5262086144561209216,3.244732,0.08727805,0.03554584
30,4,3,36,1044,1,1026,1131,6.3218,0.9407131,0,3,0,5262140677762854656,3.297325,-0.05625128,0.0008410104
30,4,3,36,1118,1,823,1152,8.927307,0.9838792,0,7,0,5261213789459951232,2.690795,0.1152139,0.08695241
30,4,3,37,11,12,1168,1072,56.55249,0.9946608,1,13,0,5262367825695921152,0.896915,-0.03330833,0.04797042
30,4,3,37,11,37,1168,1072,51.05444,0.9958004,1,11,0,5262367825695921152,0.896915,-0.03331343,0.05037223
30,4,3,37,11,42,1168,1072,59.48521,0.9950556,1,13,0,5262367825695921152,0.896915,-0.03333861,0.05374091
30,4,3,37,11,43,1168,1072,49.47693,0.9937561,1,12,0,5262367825695921152,0.896915,-0.03328333,0.03236738
30,4,3,37,11,48,1168,1072,63.52984,0.9950307,1,13,0,5262367825695921152,0.896915,-0.03326452,0.03583132
30,4,3,37,11,91,1168,1072,58.09512,0.9980757,1,12,0,5262367825695921152,0.896915,-0.03329865,0.03405766
30,4,3,37,113,21,1068,1136,26.36774,0.994089,1,32,0,5262158682264978176,0.604105,0.1310145,0.04392322
30,4,3,37,245,2,1277,1134,5.309792,0.9480856,0,3,0,5265461752633770880,2.733457,0.06291772,0.06087647
30,4,3,37,363,1,1138,1108,9.682204,0.9364963,1,4,0,5262364187858365696,2.996633,-0.03831441,0.1124419
30,4,3,37,575,1,1171,1266,10.21361,0.9820589,0,5,0,5265417256772734464,2.882676,0.04440126,0.1089547
30,4,3,37,575,2,1171,1266,13.13753,0.9914994,0,3,0,5265417256772734464,2.882676,0.04441205,0.10902
30,4,3,38,1,155,1535,1180,21.19057,0.9820414,1,12,1,5266585350438331392,0.837299,0.1012046,0.09776599
30,4,3,38,1,163,1535,1180,34.70299,0.9865265,1,12,1,5266585350438331392,0.837299,0.08016476,0.0855591
30,4,3,38,1,180,1535,1179,31.12711,0.9959161,1,12,1,5266585350438331392,0.837299,-0.009934617,-0.06162431
30,4,3,38,1,182,1535,1179,35.51824,0.9982803,1,11,1,5266585350438331392,0.837299,-0.008469822,-0.02785049
30,4,3,38,1,195,1535,1180,32.32319,0.9857247,1,12,1,5266585350438331392,0.837299,0.05734836,0.0855591
30,4,3,38,1,196,1535,1179,40.44784,0.9973404,1,12,1,5266585350438331392,0.837299,0.03650014,-0.01004175
30,4,3,38,1,215,1535,1180,23.2258,0.9918642,1,11,1,5266585350438331392,0.837299,0.005171399,0.0855591
30,4,3,38,1,233,1534,1179,24.1193,0.9912785,1,11,1,5266585350438331392,0.837299,-0.06548976,-0.0810867
30,4,3,38,1,239,1534,1179,30.48508,0.9912351,1,12,1,5266585350438331392,0.837299,-0.06548976,-0.05591312
30,4,3,38,1,240,1535,1180,31.9022,0.980311,1,12,1,5266585350438331392,0.837299,0.02309039,0.0855591
30,4,3,38,1,241,1534,1179,25.98124,0.9900498,1,12,1,5266585350438331392,0.837299,-0.06548976,-0.05905354
30,4,3,38,1,276,1535,1180,32.99521,0.9831995,1,11,1,5266585350438331392,0.837299,0.08242103,0.0855591
30,4,3,38,1,283,1535,1180,38.04722,0.9845947,1,11,1,5266585350438331392,0.837299,0.06370581,0.0855591
30,4,3,38,2,161,1550,1047,86.66973,0.9941377,1,13,1,5267349266204136832,1.024241,0.0373965,0.05667723
30,4,3,38,2,231,1550,1047,86.46217,0.9937974,1,13,1,5267349266204136832,1.024241,0.02454348,0.05667722
30,4,3,38,5,146,1335,1266,50.61849,0.9978955,1,13,1,5265713678235385856,0.839451,0.004637723,0.03206227
30,4,3,38,5,180,1335,1266,29.80959,0.9941043,1,15,1,5265713678235385856,0.839451,0.03441995,0.04757438
30,4,3,38,5,183,1335,1266,22.00687,0.9951866,1,14,1,5265713678235385856,0.839451,0.009211459,0.03136149
30,4,3,38,11,2,1388,1235,37.96925,0.9891912,1,35,1,5265727868807491584,0.685717,-0.03709084,-0.01980801
30,4,3,38,69,2,1391,1238,7.235983,0.8420905,1,2,0,5265728109325660544,2.478641,0.04446417,0.1935718
30,4,3,38,69,7,1391,1237,33.09667,0.9980643,0,8,0,5265728109325660544,2.478641,0.02601625,0.02026456
30,4,3,38,309,1,1358,1113,24.02198,0.9954155,0,8,0,5267034668439920512,2.735597,0.119082,0.07993557
30,4,3,38,337,1,1486,1090,27.99871,0.9962786,1,5,0,5267269349749791104,2.321888,0.07734391,0.07170389
30,4,3,38,395,2,1370,1193,23.15366,0.9951016,1,7,0,5265731991975998464,2.76108,-0.1039159,-0.008841407
30,4,3,39,5,188,1616,1246,36.97848,0.9863861,1,10,1,5266669321342070784,1.004437,-0.02618606,-0.01125062
30,4,3,39,5,199,1616,1246,39.70992,0.9923131,1,10,1,5266669321342070784,1.004437,-0.1280908,0.01693786
30,4,3,39,5,200,1616,1246,43.66957,0.9944948,1,10,1,5266669321342070784,1.004437,-0.1026783,-0.006748963
30,4,3,39,5,201,1616,1246,41.41988,0.9921214,1,10,1,5266669321342070784,1.004437,-0.1132748,-0.0112291
30,4,3,39,5,202,1616,1246,47.85303,0.9935061,1,10,1,5266669321342070784,1.004437,-0.1014597,0.0001664012
30,4,3,39,5,203,1616,1246,47.77647,0.9925436,1,10,1,5266669321342070784,1.004437,-0.1158983,0.001235707
30,4,3,39,5,204,1616,1246,48.52859,0.9929044,1,10,1,5266669321342070784,1.004437,-0.1023702,0.01050425
30,4,3,39,5,205,1616,1246,51.36713,0.9931213,1,10,1,5266669321342070784,1.004437,-0.08440347,0.02943439
30,4,3,39,5,206,1616,1246,47.22207,0.9923407,1,10,1,5266669321342070784,1.004437,-0.09019587,-0.006856993
30,4,3,39,5,207,1616,1246,48.13158,0.9927084,1,10,1,5266669321342070784,1.004437,-0.08949519,-0.001385055
30,4,3,39,5,208,1616,1246,40.40397,0.9902254,1,10,1,5266669321342070784,1.004437,-0.1019208,-0.01720189
30,4,3,39,5,209,1616,1245,42.14497,0.9881744,1,10,1,5266669321342070784,1.004437,-0.1094108,-0.06680618
30,4,3,39,5,210,1616,1246,44.18156,0.9871931,1,10,1,5266669321342070784,1.004437,-0.1280942,-0.01125501
30,4,3,39,5,211,1616,1246,41.31434,0.993872,1,10,1,5266669321342070784,1.004437,-0.1016229,0.01255554
30,4,3,39,5,212,1616,1246,45.47523,0.9894234,1,10,1,5266669321342070784,1.004437,-0.07771823,-0.004511726
30,4,3,39,5,213,1616,1246,49.09685,0.9931053,1,10,1,5266669321342070784,1.004437,-0.09735719,0.02997053
30,4,3,39,5,214,1616,1246,46.14101,0.9943815,1,10,1,5266669321342070784,1.004437,-0.08918058,0.008143797
30,4,3,39,5,215,1616,1246,44.44527,0.9936553,1,10,1,5266669321342070784,1.004437,-0.08840142,-0.01119596
30,4,3,39,5,216,1616,1246,45.87517,0.9933945,1,10,1,5266669321342070784,1.004437,-0.06596477,0.0005435351
30,4,3,39,5,217,1616,1246,43.95502,0.9942285,1,10,1,5266669321342070784,1.004437,-0.09569999,-0.01127538
30,4,3,39,5,218,1616,1246,47.89171,0.9950903,1,10,1,5266669321342070784,1.004437,-0.06455355,0.0264649
30,4,3,39,5,219,1616,1246,42.08643,0.9923056,1,10,1,5266669321342070784,1.004437,-0.1190332,0.0007394699
30,4,3,39,5,280,1616,1246,37.98955,0.9846479,1,10,1,5266669321342070784,1.004437,-0.1280952,-0.01908437
30,4,3,39,5,281,1616,1246,42.51393,0.9865732,1,10,1,5266669321342070784,1.004437,-0.128085,-0.01130921
30,4,3,39,5,282,1616,1246,37.45532,0.9867096,1,10,1,5266669321342070784,1.004437,-0.1261101,-0.01793013
30,4,3,39,5,283,1616,1246,46.08242,0.9880156,1,10,1,5266669321342070784,1.004437,-0.1280953,-0.02705707
30,4,3,39,5,284,1616,1246,42.15039,0.9864597,1,10,1,5266669321342070784,1.004437,-0.1258372,-0.0173802
30,4,3,39,5,285,1616,1246,39.00026,0.9896655,1,10,1,5266669321342070784,1.004437,-0.09283533,-0.01125702
30,4,3,39,5,286,1616,1246,42.90212,0.9858699,1,10,1,5266669321342070784,1.004437,-0.1280884,-0.01121881
30,4,3,39,5,287,1616,1246,41.89311,0.9892857,1,10,1,5266669321342070784,1.004437,-0.1076667,-0.0001390272
30,4,3,39,5,288,1616,1246,38.94092,0.9876617,1,10,1,5266669321342070784,1.004437,-0.1052677,-0.01130524
30,4,3,39,5,289,1616,1246,43.53039,0.990711,1,9,1,5266669321342070784,1.004437,-0.07129346,0.002522552
30,4,3,39,5,290,1616,1246,42.80993,0.9893744,1,10,1,5266669321342070784,1.004437,-0.1181016,-0.00546954
30,4,3,39,5,291,1616,1246,42.22335,0.9887229,1,10,1,5266669321342070784,1.004437,-0.0955107,-0.009821039
30,4,3,39,5,305,1616,1246,49.28063,0.9963373,1,10,1,5266669321342070784,1.004437,-0.09239393,0.0199988
30,4,3,39,5,341,1616,1245,43.36038,0.9827844,1,10,1,5266669321342070784,1.004437,-0.0475279,-0.06680618
30,4,3,39,5,343,1616,1246,40.40853,0.9867788,1,10,1,5266669321342070784,1.004437,-0.03072332,0.01558827
30,4,3,39,5,351,1616,1246,23.19659,0.9929629,1,9,1,5266669321342070784,1.004437,-0.08007134,0.03573303
30,4,3,39,10,29,1755,1275,37.60468,0.9936942,1,12,1,5278961659479171840,0.901582,0.04870272,-0.05086946
30,4,3,39,10,54,1755,1275,54.96176,0.9938115,1,13,1,5278961659479171840,0.901582,0.09411876,-0.05835187
30,4,3,39,10,59,1755,1275,19.2317,0.9959182,1,12,1,5278961659479171840,0.901582,0.04109245,-0.06218131
30,4,3,39,10,84,1755,1275,40.89935,0.9923572,1,13,1,5278961659479171840,0.901582,0.09567012,-0.06928411
30,4,3,39,10,96,1755,1275,55.74507,0.9968529,1,13,1,5278961659479171840,0.901582,0.05368356,-0.02893321
30,4,3,39,10,134,1755,1275,34.60317,0.9944785,1,15,1,5278961659479171840,0.901582,0.05724625,-0.06929999
30,4,3,39,108,1,1626,1140,25.83733,0.9953378,1,9,1,5268164833250829440,1.637573,0.0785357,0.08295148
30,4,3,39,384,1,1785,1206,18.87595,0.9941762,0,3,0,5268461701391168896,1.698163,-0.001037486,0.05014714
30,4,3,39,912,1,1819,1132,7.339237,0.9802012,0,3,0,5268478640741532800,2.613508,0.01755047,0.03014814
30,4,3,39,950,1,1660,1080,7.472865,0.9614954,1,6,0,5268143869514788736,2.40555,-0.07920206,-0.05417847
30,4,3,40,234,1,1988,1237,7.950895,0.9868574,1,4,0,5280776953176542464,2.489108,-0.03144595,-0.01469215
30,4,3,40,234,2,1988,1237,30.59915,0.9945586,0,7,0,5280776953176542464,2.489108,-0.05541092,-0.01470053
30,4,3,40,394,1,1920,1076,9.562136,0.9802453,1,7,0,5280518808462116608,2.79627,-0.02353206,0.1402137
30,4,3,40,394,2,1920,1076,16.30234,0.9885506,0,10,0,5280518808462116608,2.79627,-0.06238404,0.1346752
30,4,3,41,20,2,148,1357,30.97594,0.992045,1,14,0,5211957798839106560,2.587912,0.02258922,-0.01085107
30,4,3,42,81,4,532,1366,12.04323,0.9886196,1,4,0,5260458906008073856,2.646262,0.06494091,0.01852813
30,4,3,42,795,1,375,1444,6.848948,0.9854946,1,7,0,5260350501033597568,1.181065,0.0747489,0.06654285
30,4,3,42,852,1,442,1381,14.3635,0.9856122,0,6,0,5260385852907492864,2.870276,0.08424872,0.1306043
30,4,3,43,3,114,614,1383,55.89668,0.9954631,1,26,1,5260682484825462272,0.523598,0.04963575,0.06841174
30,4,3,43,11,19,783,1510,144.8439,0.9954078,1,9,1,5261762892438749696,0.978105,-0.06826052,-0.04527381
30,4,3,43,11,67,783,1510,139.7011,0.9961304,1,9,1,5261762892438749696,0.978105,-0.0682783,-0.04533485
30,4,3,43,11,75,783,1510,148.0968,0.9962001,1,9,1,5261762892438749696,0.978105,-0.06828515,-0.04530446
30,4,3,43,11,90,783,1510,141.3997,0.9962102,1,9,1,5261762892438749696,0.978105,-0.06068741,-0.04527211
30,4,3,43,11,95,783,1510,68.81225,0.9962421,1,8,1,5261762892438749696,0.978105,-0.03594803,-0.001949134
30,4,3,43,13,14,761,1506,89.52551,0.9980955,1,29,1,5261573394184376448,0.73209,-0.009024487,0.03821662
30,4,3,43,13,16,761,1506,78.80042,0.9978544,1,29,1,5261573394184376448,0.73209,-0.007154033,0.04204881
30,4,3,43,13,37,761,1506,74.46323,0.9936986,1,28,1,5261573394184376448,0.73209,0.002904964,0.04217766
30,4,3,43,13,40,761,1506,89.10955,0.9940904,1,28,1,5261573394184376448,0.73209,-0.02106465,0.04210259
30,4,3,43,13,54,761,1506,78.23066,0.9936203,1,28,1,5261573394184376448,0.73209,-0.02111242,0.04213696
30,4,3,43,706,1,699,1337,9.576809,0.9879347,0,3,0,5261120498472878976,3.054207,-0.000676737,0.02272778
30,4,3,43,754,1,573,1432,10.69358,0.9831211,1,5,0,5260656405784142720,1.445353,0.1126878,-0.08665475
30,4,3,43,770,1,811,1420,6.383163,0.9566409,1,5,0,5261603085295286272,2.185124,0.1240414,0.03393724
30,4,3,44,2,145,821,1466,34.8382,0.9959645,1,16,1,5261789589955511296,0.672062,0.02248493,-0.05206684
30,4,3,44,699,2,891,1398,6.202268,0.9380995,1,3,0,5261803849247001856,2.627404,-0.004115197,-0.06430898
30,4,3,44,1130,1,882,1486,4.902667,0.9661092,1,4,0,5261859542086602624,2.824981,0.08212141,0.08323854
30,4,3,44,1180,1,811,1419,6.360105,0.9651138,1,7,0,5261603085295286272,2.185124,0.1328191,0.0506734
30,4,3,45,8,33,1316,1437,97.04711,0.9975751,1,16,1,5266407676232077056,0.810705,-0.04586051,-0.0185162
30,4,3,45,8,34,1316,1437,68.7096,0.9969721,1,14,1,5266407676232077056,0.810705,-0.04585071,-0.02215519
30,4,3,45,295,1,1311,1453,11.32366,0.9907933,1,5,0,5266410287572162944,2.881157,-0.0006438782,0.04537271
30,4,3,45,295,2,1311,1453,20.23469,0.9966109,0,3,0,5266410287572162944,2.881157,0.02231327,0.03696794
30,4,3,45,458,1,1214,1410,9.459215,0.9913652,0,3,0,5265579739678143360,2.715208,0.0003969325,-0.03501247
30,4,3,45,557,1,1154,1474,14.40092,0.9856827,0,10,0,5265194571311073792,2.651889,-0.04452601,-0.003553203
30,4,3,46,286,6,1571,1294,18.17544,0.9975531,0,3,0,5266642318884581632,2.842315,0.01842321,0.008948174
30,4,3,46,564,1,1422,1500,21.49495,0.9976611,1,30,0,5266685302918879488,3.031814,-0.0008708473,-0.02896729
30,4,3,46,565,1,1382,1350,5.391994,0.9500226,0,9,0,5266441795452358784,2.932688,-0.08675876,-0.0113122
30,4,3,46,565,2,1382,1350,9.974592,0.9665143,0,14,0,5266441795452358784,2.932688,0.07507228,-0.01059789
30,4,3,46,629,1,1445,1349,5.884181,0.9699344,1,6,0,5266466671902582400,2.493213,-0.1146783,0.01935134
30,4,3,46,629,2,1445,1349,7.118326,0.9817396,1,2,0,5266466671902582400,2.493213,-0.05368934,0.1304612
30,4,3,46,1090,2,1546,1464,8.481849,0.976714,1,9,0,5266801438834358400,1.35501,0.1040066,0.01424804
30,4,3,47,57,22,1766,1346,79.58921,0.9975516,0,7,0,5279003887597588096,2.861441,-0.03841602,0.04340319
30,4,3,47,57,25,1766,1346,66.71215,0.9974354,0,7,0,5279003887597588096,2.861441,-0.01967367,0.05897955
30,4,3,47,57,26,1766,1346,22.57196,0.9786985,1,12,0,5279003887597588096,2.861441,-0.07878075,-0.05714662
30,4,3,47,57,51,1766,1346,17.9062,0.9402413,1,9,0,5279003887597588096,2.861441,-0.171044,-0.1608855
30,4,3,47,57,64,1766,1346,11.6751,0.9854757,0,3,0,5279003887597588096,2.861441,-0.01967404,-0.02842287
30,4,3,47,64,5,1675,1503,14.58383,0.9945145,1,6,0,5278882524704075136,1.999348,-0.03449592,0.0832415
30,4,3,47,506,3,1755,1331,12.96038,0.9919569,0,2,0,5278953035184811136,3.355962,-0.1166325,0.07339122
30,4,3,48,2,168,1915,1388,27.66082,0.9930062,1,11,1,5279289657541807488,1.092341,-0.06539637,0.05570171
30,4,3,48,2,169,1915,1388,29.06021,0.9927037,1,10,1,5279289657541807488,1.092341,-0.06675616,0.05570156
30,4,3,48,2,175,1915,1388,22.02439,0.9937229,1,11,1,5279289657541807488,1.092341,-0.09996479,0.01934683
30,4,3,48,2,196,1915,1388,33.68271,0.9961824,1,10,1,5279289657541807488,1.092341,-0.05446031,0.02964459
30,4,3,48,2,211,1915,1388,28.20705,0.9941609,1,10,1,5279289657541807488,1.092341,-0.09967719,0.007915916
30,4,3,48,2,216,1915,1388,30.12579,0.9932039,1,11,1,5279289657541807488,1.092341,-0.1085317,0.03042496
30,4,3,48,2,217,1915,1388,25.94796,0.9944171,1,10,1,5279289657541807488,1.092341,-0.07523934,0.02635012
30,4,3,48,2,256,1915,1387,31.57052,0.9904093,1,11,1,5279289657541807488,1.092341,-0.09556016,-0.02993069
30,4,3,48,2,257,1915,1387,18.75859,0.9925395,1,10,1,5279289657541807488,1.092341,-0.04063113,-0.0314883
30,4,3,48,2,290,1915,1388,31.17093,0.995701,1,12,1,5279289657541807488,1.092341,-0.03386719,0.002741306
30,4,3,48,2,304,1915,1388,30.83161,0.9962339,1,10,1,5279289657541807488,1.092341,-0.03386696,0.02431784
30,4,3,48,9,3,2057,1466,21.98627,0.9892292,1,13,1,5280333540754898304,0.903315,0.1114783,0.09589371
30,4,3,48,10,40,2034,1444,38.73277,0.9975522,1,12,1,5280140404664080640,0.614835,0.001905364,0.05352038
30,4,3,48,10,55,2034,1444,37.86224,0.9978047,1,12,1,5280140404664080640,0.614835,0.001888452,0.07520815
30,4,3,48,10,57,2034,1444,32.80932,0.9975856,1,12,1,5280140404664080640,0.614835,-0.01714821,0.08105935
30,4,3,48,10,61,2034,1444,22.64556,0.9971813,1,12,1,5280140404664080640,0.614835,0.001913736,0.04517299
30,4,3,48,10,83,2034,1444,34.95135,0.997961,1,12,1,5280140404664080640,0.614835,-0.02495389,0.02296571
30,4,3,48,10,85,2034,1444,39.52037,0.9979747,1,12,1,5280140404664080640,0.614835,0.001926285,0.03155945
30,4,3,48,10,89,2034,1444,38.90693,0.9981076,1,12,1,5280140404664080640,0.614835,-0.001393708,0.02081049
30,4,3,48,10,94,2034,1444,41.4976,0.9980191,1,12,1,5280140404664080640,0.614835,-0.02283016,0.04517299
30,4,3,48,10,122,2034,1444,36.60685,0.9986425,1,12,1,5280140404664080640,0.614835,0.001926285,0.04517299
30,4,3,48,10,124,2034,1444,38.89463,0.998717,1,12,1,5280140404664080640,0.614835,0.001896095,0.04517299
30,4,3,48,92,12,1875,1417,20.67825,0.9910312,1,8,0,5279281063309872128,2.270901,0.1081908,0.06162951
30,4,3,48,1109,1,2050,1356,10.7952,0.9595182,1,5,0,5280109412180246400,2.517172,0.08220506,-0.007728741
30,4,3,49,733,1,273,1720,11.02482,0.9898977,0,6,0,4647769657885659520,2.598332,-0.03077789,0.08324536
30,4,3,49,823,1,200,1587,12.35044,0.989195,0,7,0,5212168664553382016,2.662604,0.01180615,0.01392156
30,4,3,50,248,2,552,1636,4.164687,0.8880054,0,3,0,5261364388193614592,2.797049,0.03162058,0.117303
30,4,3,50,250,7,470,1732,17.78949,0.9962802,0,6,0,4648285397559674496,1.930347,0.07508475,0.04619933
30,4,3,50,250,8,470,1732,9.665959,0.9898606,1,4,0,4648285397557333376,,0.1742927,0.04893765
30,4,3,50,437,2,515,1652,5.504321,0.8788967,1,3,0,5261357791123651840,2.9365,0.1910773,-0.03107268
30,4,3,50,437,3,515,1652,7.389365,0.9423636,1,9,0,5261357791123651840,2.9365,0.04147167,0.1223252
30,4,3,50,600,1,322,1689,15.97362,0.9912253,0,11,0,4647860706896847360,3.243502,0.07503665,-0.01379805
30,4,3,50,917,1,353,1658,5.885144,0.9627075,1,6,0,5260507971714394240,2.213603,0.05800069,0.07720389
30,4,3,51,25,180,772,1580,49.84836,0.9921311,1,14,1,5261681833520751488,0.953094,-0.0189113,0.1029354
30,4,3,51,25,181,772,1580,49.34808,0.9922579,1,14,1,5261681833520751488,0.953094,-0.03144265,0.07794315
30,4,3,51,433,1,764,1674,5.899435,0.9599741,1,3,0,5264719616647909504,3.599554,0.07096182,0.01648741
30,4,3,51,433,4,764,1674,11.74945,0.9873899,0,3,0,5264719616647909504,3.599554,0.1446255,0.08217732
30,4,3,51,433,5,764,1674,4.581504,0.9358779,1,5,0,5264719616647909504,3.599554,0.1868508,0.1520765
30,4,3,51,941,1,595,1594,10.26249,0.9556255,1,4,0,5261390845191699968,0.903878,-0.1335685,0.05021202
30,4,3,52,3,130,955,1785,48.47844,0.9950542,1,15,1,5265085204265915264,0.835398,-0.02363001,0.08340382
30,4,3,52,3,133,955,1785,56.30849,0.9955533,1,15,1,5265085204265915264,0.835398,-0.02361632,0.08347404
30,4,3,52,3,134,955,1785,52.63844,0.9927652,1,15,1,5265085204265915264,0.835398,-0.02362319,0.09480313
