objid,eventid,classification,sector,camera,ccd,cut,xcentroid,ycentroid,xcentroid_err,ycentroid_err,xint,yint,xccd,yccd,xcentroid_det,ycentroid_det,xcentroid_psf,ycentroid_psf,ra,dec,ra_err,dec_err,gal_l,gal_b,frame_start,frame_end,frame_max,frame_duration,mjd_start,mjd_end,mjd_max,mjd_duration,flux_max,mag_min,flux_sign,image_sig_max,lc_sig_max,lc_sig_med,lc_flat,snr_psf,psf_like,psf_diff,psf_stacked,com_motion,gaussian_score,ellipticity,fwhm,neg_extent,bad_frame_flag,known_asteroid_designation,known_asteroid_dist_px,known_asteroid_frame,source_mask,gaia_id,nearest_gaia_id,nearest_gaia_dx,nearest_gaia_dy,crossbin_ids,asteroid_id,n_detections,total_events,frame_bin,TSS Catalogue
987,7,-,55,3,1,63,166.17977288059507,14.199648117376476,0.1101949910844883,0.1112581057448061,166,14,1741,1796,166.12409976352347,14.25825533874905,166.17977288059507,14.199648117376476,298.6284844223497,45.61519044384349,0.0006487882871241,0.0006503848739147,79.96557146235185,9.015158481355066,2986,3013,2992,28,59818.31867954916,59818.50617618024,59818.360345467794,0.1874966310861054,41.53699,-4.0460877,1,5.768682605805273,11.855455,7.572419,1,35.8262070475199,0.9853281365637367,0.2793688761208932,1,0.101295478208708,0.6660953247592825,0.376830900435659,2.520756847037955,0.8502297507768526,0,,,,9.0,-,2079436969301015168,0.1983983494462791,0.0409915845298201,[21308],-1,28,8,1,TSS 195430.84+453654.69
1373,1,-,55,3,1,63,174.38341748234478,245.1179939225133,0.119374106936047,0.1251332491520901,174,245,1749,2027,174.41455630540585,245.2552388299476,174.38341748234478,245.1179939225133,297.6630731744168,46.796620076374055,0.000710694779938,0.0007257911902592,80.67559910861326,10.177910489273351,3681,3685,3682,5,59823.17275697936,59823.200534217474,59823.179701288886,0.0277772381159593,48.120293,-4.205821,1,6.35391685680915,23.126966,11.956163,1,15.115143390877224,0.9385186153928604,0.4429102989501081,0,0.134213410863674,0.8932040187899835,0.2209837958033271,1.5061539044941477,0.5493491159482257,0,,,,4.0,-,2086310158228717696,-0.2937195447607337,0.5317269390843649,[21834],-1,5,1,1,TSS 195039.14+464747.83T59823
954,4,-,55,3,1,64,187.0000164979033,251.97735918650744,0.1111328099014125,0.1128302336540169,187,252,2013,2034,187.0295880473309,251.8522476128148,187.0000164979033,251.97735918650744,299.585417302972,47.63215327943952,0.0006565651377982,0.0006614082475077,82.06779602848219,9.45605125525463,3212,3225,3213,14,59819.8880955721,59819.97837170145,59819.89503988978,0.0902761293473304,70.57183,-4.621578,1,7.628125160690763,22.833075,7.758364,1,25.425249513059654,0.9793130082904906,0.3234114104492934,0,0.0028514650372282,0.7363073382429445,0.2769761528968695,1.581292820465238,0.8038151402933378,0,,,,12.0,-,2085657701157920640,0.0443934100455862,0.1063157933854199,[24185],-1,12,4,1,TSS 195820.50+473755.75
1169,1,VCR,55,3,1,64,251.8888887776697,147.35855656702012,0.1212918325972468,0.1278313353108681,252,147,2078,1929,251.4493178261871,147.90543343643492,251.8888887776697,147.35855656702012,300.53048014497165,47.29094404050944,0.0007233930634449,0.0007428244689586,82.09935469029331,8.732387045799515,1146,1148,1146,3,59804.5966337916,59804.6105225925,59804.5966337916,0.0138888008950743,32.200466,-3.7696555,1,5.121353612061202,13.263725,8.396134,1,14.397197770123537,0.9730784298214528,0.4721299396048076,1,0.1549431951156878,0.782233783837967,0.4317056746883755,2.788632647736769,1.0398576237483113,0,,,,0.0,-,2085813178975732224,-0.2020119118483307,0.2517348715343814,[24773],-1,3,1,1,TSS 200207.32+471727.40T59804
285,287,-,55,3,2,2,217.49995625109565,107.47740000000012,0.1114463275609243,0.1133367958452375,217,107,512,107,217.6256819211931,109.20015488478604,217.49995625109565,107.47740000000012,311.08051817643195,39.39960464810419,0.0006263716121462,0.0006260871713644,79.98513677780326,-2.05072862910948,2958,2962,2962,5,59818.124405321614,59818.15218318348,59818.15218318348,0.0277778618692536,65.92563,-4.5476356,1,3.671366052723165,21.48233,4.474414,1,24.03085862585853,0.9054104547638262,0.7206032010315454,0,0.0,0.1243949479904937,0.4903449528966234,3.1531593267841136,0.4082315245085438,0,,,,13.0,-,2063688943438189312,-0.1968510396052352,-0.4168886019087239,[14765],-1,3,316,1,TSS 204419.32+392358.58
609,1,-,55,3,2,2,172.11435830001125,200.9774018222766,0.1102171942941376,0.111296969236688,172,201,467,201,171.95271894271977,200.9114395251901,172.11435830001125,200.9774018222766,310.52333539545174,39.77338004162521,0.0006218958489895,0.000619189017234,80.01402944018525,-1.4821723848550863,486,501,487,16,59799.985328464405,59800.08949684916,59799.992273023534,0.1041683847506647,43.6765,-4.1006193,1,5.763096085192147,16.547148,6.8253136,1,35.236561258696035,0.869179682035738,0.4138962693429407,1,0.1151772275513044,0.8745341003030926,0.4799137189419501,3.2514998125629853,0.4363244980889944,0,,,,0.0,-,2063761442487344640,0.1636309457788343,0.0134350666237708,[18968],-1,13,2,1,TSS 204205.60+394624.17
1043,1,-,55,3,2,2,120.666665724721,259.08850385567223,0.1744530639597327,0.1950202295245346,121,259,416,259,120.65324162237243,259.1600019769968,120.666665724721,259.08850385567223,310.0130164012235,39.9528115849421,0.0010036974325232,0.0010720473206352,79.9157860583435,-1.0626674250307635,2365,2368,2365,4,59813.97855540012,59813.999388837205,59813.97855540012,0.0208334370836382,37.3767,-3.9315023,1,5.608300463818014,12.858377,8.426979,1,8.80854483354232,0.975993540173804,0.3855346342817358,0,0.1492104109662303,0.8406036174251936,0.448739242785837,2.2921054309752686,0.1953621576727156,0,,,,0.0,-,2064506086729680512,-0.1344429305685821,-0.2692264001285593,[20032],-1,4,1,1,TSS 204003.12+395710.12T59813
1045,1,-,55,3,2,2,242.7777714091414,122.0885489056931,0.1130149717027304,0.1157963877410136,243,122,538,122,242.69840322578253,122.22106087340148,242.7777714091414,122.0885489056931,311.21356611830186,39.52988921334085,0.0006357144492799,0.00063959549208,80.15114776431489,-2.0504373265238787,2406,2414,2411,9,59814.26327902264,59814.31883484696,59814.29800141289,0.0555558243213454,32.557198,-3.7816176,1,4.956872868509105,14.135993,9.494577,1,20.14251250016148,0.9697606529632532,0.3662976848525998,1,0.2260452888133843,0.8425567875246674,0.3068051206805403,3.043826560506451,0.8642840685693952,0,,,,0.0,-,2063684300572928512,0.1187108097038844,-0.1143310616591009,[20033],-1,9,2,1,TSS 204451.26+393147.60
1078,1,-,55,3,2,2,11.937884824751418,13.253258898200578,0.1421588975275979,0.1554375759143602,12,13,307,13,11.57163221824139,13.11191952135476,11.937884824751418,13.253258898200578,309.9516986325809,38.46202929314954,0.000809396375824,0.0008424306118677,78.70508864206178,-1.9344079242417127,3417,3419,3417,3,59821.31191300852,59821.32580192351,59821.31191300852,0.0138889149893657,26.815348,-3.5709586,1,4.056238289717945,11.581025,9.075385,1,10.825385059567177,0.8546737733399723,0.5657137118827008,1,0.0236671338584124,0.3425018107151801,0.2560634981081079,3.223142344960366,0.0696917720930341,0,,,,1.0,-,2063524944402430592,-0.0203964807059264,-0.2609242991281171,[20068],-1,3,1,1,TSS 203948.41+382743.31T59821
451,1,-,55,3,2,3,47.77777779578966,98.59534119660582,0.1197824823688394,0.1257113019759154,48,99,599,99,47.81389589336207,98.60782076642649,47.77777779578966,98.59534119660582,311.6880642548231,39.54489838465476,0.0006740083152318,0.0006908922721884,80.39112803359949,-2.32725624297584,53,56,54,4,59796.97833223729,59796.99916595424,59796.98527680968,0.0208337169460719,27.078342,-3.5815551,1,4.518825408446944,14.931322,9.023035,1,14.948200153614394,0.9656470271966868,0.3127352012752391,1,0.1337872937642506,0.8475166726081784,0.372644803045097,3.696915312766496,0.1189708426194774,0,,,,1.0,-,2064995850448739328,0.1090273514070077,-0.0531477595739886,[21920],-1,4,1,1,TSS 204645.14+393241.63T59796
556,2,-,55,3,2,3,59.46039169606459,250.97738728330492,0.1310055202137008,0.1410006402595478,59,251,610,251,59.49645185795669,251.49483116458825,59.46039169606459,250.97738728330492,311.3715437793032,40.34933201962179,0.0007440209491515,0.000779680695908,80.86851162530891,-1.6356113328990889,224,232,225,9,59798.16585329271,59798.22140980761,59798.17279785719,0.0555565148970345,27.43859,-3.5959044,1,4.261650236824481,11.968475,5.8934097,1,12.191198532883018,0.8986138042317698,0.5918540601771334,1,0.2582482026813388,0.6906641096796934,0.4969937931413619,2.581460100104443,0.7055108331750721,0,,,,0.0,-,2065268666768324864,0.097210765480554,-0.1018075370755582,[23362],-1,7,3,1,TSS 204529.17+402057.60
556,3,-,55,3,2,3,59.5059744972846,250.97742327369767,0.1103238605150562,0.1114819617403226,60,251,611,251,59.47791363658335,251.0380035153259,59.5059744972846,250.97742327369767,311.3718576352474,40.34943287555805,0.0006211255185601,0.0006221347194151,80.86873959856499,-1.6357356539373726,648,655,649,8,59801.11034678668,59801.15895867772,59801.11729134254,0.0486118910412187,113.0664,-5.1333337,1,10.051297318305265,42.522144,14.273958,1,32.93987303693439,0.9923724188533142,0.1264430419460585,0,0.0433502730051639,0.9120825576236412,0.2834905145686137,2.3580829026794365,0.3748960406179364,0,,,,0.0,-,2065268666768324864,0.0516279642570225,-0.1018435274881426,[23363],-1,7,3,1,TSS 204529.25+402057.96
984,1,-,55,3,2,3,89.02753798611373,41.49642249991716,0.1158863885731788,0.1201041588457949,89,41,640,41,89.07143810326929,41.44149917762512,89.02753798611373,41.49642249991716,312.1117811201553,39.34466574116366,0.0006485623150419,0.0006586980302597,80.44045518197464,-2.707690817442528,1102,1106,1103,5,59804.29095129176,59804.318729478415,59804.297895838536,0.0277781866607256,41.829662,-4.053711,1,5.710045028402562,19.038176,9.395812,1,17.03676087240816,0.9627417000075796,0.2864124250832583,0,0.0360303766046722,0.8621697107383768,0.4531705394758044,2.341751587684231,0.663937514828802,0,,,,4.0,-,2064934861911832832,0.1086035552006023,-0.0512491453570262,[24761],-1,5,1,1,TSS 204826.83+392040.80T59804
985,1,-,55,3,2,3,209.1932049095188,241.877646605683,0.1103948215473249,0.1116036958633237,209,242,760,242,208.96572121460696,241.8587589178432,209.1932049095188,241.877646605683,312.42883301409154,40.62851334836874,0.0006182501299706,0.0006222284424032,81.59091916482019,-2.086377903394172,1115,1118,1116,4,59804.3812303976,59804.40206403702,59804.38817494415,0.0208336394207435,85.09526,-4.8247633,1,8.243869639443988,28.417076,13.874483,1,31.75534376327868,0.9920830048222188,0.1270946467273731,0,0.0,0.8793773167351799,0.3526903403834155,2.73696468829178,0.3802885721565725,0,,,,4.0,-,2065334981061209216,0.0605132801387071,-0.1200378909591393,[24762],-1,4,1,1,TSS 204942.92+403742.65T59804
994,2,-,55,3,2,4,98.1111438415406,29.47740000000006,0.111099031259879,0.1127752431551744,98,29,905,29,98.0960326618846,29.69959508469981,98.1111438415406,29.47740000000006,313.9382455124327,39.84300667533086,0.0006137192848258,0.000619342015169,81.72333544599003,-3.474602997918626,2392,2403,2398,12,59814.1660563267,59814.242445588105,59814.20772319692,0.0763892614049837,69.250885,-4.6010633,1,7.469275490641642,28.324499130249023,8.780141830444336,1,25.601002460293746,0.9850854427127294,0.1790963338278978,0,0.0978861952513332,0.8930974105355924,0.3152062731825535,2.7611272424219826,0.2466121524743007,0,,,,0.0,-,1872911031646259584,0.1058316640113616,-0.0850259702315057,[19577],-1,10,2,1,TSS 205545.18+395034.82
1173,2,-,55,3,2,4,76.76945209354172,224.07403770761863,0.1135712568024451,0.1166469645471856,77,224,884,224,76.51873842035583,224.5922216441786,76.76945209354172,224.07403770761863,313.3291096642689,40.798295710104405,0.0006337837025438,0.0006478454007788,82.15670227984,-2.5045715031439557,2282,2283,2282,2,59813.40216355056,59813.40910803169,59813.40216355056,0.0069444811233552,42.482346,-4.0705214,1,5.553620100701435,18.290563583374023,13.125627517700195,1,19.31687887917035,0.9721653997935188,0.2517563867383434,1,0.0,0.6689692321630474,0.2182565665436311,3.534482918484465,0.382445869875567,0,,,,0.0,-,2065536462269307392,0.0830604571469848,-0.1078487657390212,[20081],-1,2,2,1,TSS 205318.99+404753.86
1058,1,-,55,3,2,6,112.37853256461888,29.187604349552828,0.1098879991492494,0.1106960078173638,112,29,1431,29,112.2654754600704,29.32550070279286,112.37853256461888,29.187604349552828,317.53005244914823,40.86805488094775,0.0005903027071854,0.0006045972684178,84.31036493623469,-4.847062330474701,1999,2009,2000,11,59811.43687427508,59811.50631917783,59811.44381876552,0.069444902750547,173.5909,-5.5988173,1,12.28824234860259,56.87739,20.574623,1,71.48807186507864,0.9966835152082016,0.0822964807882639,0,0.03610036764452,0.8801727386113624,0.1848738563394002,2.7857411472649423,0.3278200220685272,0,,,,0.0,-,1968569780206760064,0.035975589341433,-0.1348574794286818,[19116],-1,11,1,1,TSS 211007.21+405205.00T59811
1060,1,-,55,3,2,6,195.6666666664836,29.13860616537402,0.1116789417447906,0.1137086887344913,196,29,1515,29,195.7562528356689,29.11084290166828,195.6666666664836,29.13860616537402,318.0990110690188,41.01963209787257,0.0005972000118027,0.0006193481070045,84.71557949109928,-5.058479278324823,2020,2024,2021,5,59811.58270856427,59811.61048652136,59811.58965305377,0.0277779570969869,73.816956,-4.67039,1,7.734913752224607,20.155182,9.980823,1,23.20276727416976,0.958971202735287,0.3134090178891898,0,0.0794605830195427,0.8975776711188731,0.213537878106803,2.835356994771843,0.7123135902241543,0,,,,9.0,-,1968551157228146944,0.2274675731371189,-0.0606744071287721,[19117],-1,5,2,1,TSS 211223.76+410110.68
1311,1,-,55,3,2,7,159.98441884433024,70.75517777768209,0.1165959542148302,0.1211423436658389,160,71,1735,71,159.80516865696526,70.83323477648624,159.98441884433024,70.75517777768209,319.5302666993527,41.621961801653,0.000615944981873,0.0006572554282006,85.89834792099128,-5.420275333081593,2089,2101,2091,13,59812.06187822359,59812.14521205833,59812.07576719632,0.0833338347365497,49.09775,-4.227654,1,6.062861789963814,20.009684,7.3890147,1,16.549361170999045,0.9771292832920648,0.5318573609521311,0,0.0111463989432246,0.8136344265854729,0.3639225138961657,2.673925275027438,0.420977815216676,0,,,,0.0,-,1968852457775202560,0.0622084679559975,-0.1651358041435884,[20744],-1,12,1,1,TSS 211807.26+413719.06T59812
1485,1,-,55,3,2,8,120.6038115776368,227.07341563739587,0.1207301778308377,0.1270453432123228,121,227,1947,227,120.4385851088847,227.12784804926497,120.6038115776368,227.07341563739587,320.7264069734208,42.78633079939266,0.0006325428678341,0.0006915950868254,87.3556206063152,-5.232158797988841,2831,2837,2834,7,59817.242458023626,59817.28412483308,59817.26329142835,0.0416668094549095,33.908413,-3.8257685,1,5.1227902035877415,13.530123,6.392409,1,14.59124098595431,0.9806112337307786,0.2877560959032672,1,0.1180938357562842,0.7688728269174442,0.4543086861862351,3.691308895393614,0.6183865157266543,0,,,,0.0,-,1970432524698386304,0.1231210705818739,-0.066389414771379,[21078],-1,7,1,1,TSS 212254.34+424710.79T59817
1056,1,-,55,3,2,9,232.28348754013248,70.75518325333178,0.1138170114815001,0.1170199090818817,232,71,276,322,231.84492295354912,70.74717517104715,232.28348754013248,70.75518325333178,308.883017450137,39.94901504561813,0.0006498706526479,0.0006531773884332,79.38830003016174,-0.375498240300076,2430,2435,2431,6,59814.429946490935,59814.4646688784,59814.43689096857,0.0347223874632618,34.774178,-3.8531423,1,5.301475146400975,11.842225,7.2572923,1,18.99979276617989,0.9270016093646832,0.4568652264855098,1,0.0667206117550205,0.8639700319048774,0.2489814952237935,3.247504912483566,0.2869398362091387,0,,,,9.0,-,2064635313705935104,0.0454030730321619,-0.1987899443943774,[18558],-1,6,1,1,TSS 203531.92+395656.45T59814
447,1,-,55,3,2,10,12.888883687443988,252.8611840657545,0.110738005581527,0.1121814578041149,13,253,308,504,12.789990468749206,252.8193252785736,12.888883687443988,252.8611840657545,308.5639245684306,40.95554294071856,0.0006342121858567,0.0006340209027046,80.04896628446586,0.4217336662310268,251,256,251,6,59798.35335652477,59798.38807934367,59798.35335652477,0.0347228188984445,90.192764,-4.8879294,1,8.797111687064598,39.679783,15.089875,1,27.96236686422602,0.9912184539799,0.1586213458851071,0,0.0671958583096683,0.8097527116735594,0.3484401855085497,2.243937457610404,0.3544164357770887,0,,,,0.0,-,2067761637577789312,-0.0063212655314828,-0.1836704531949635,[13999],-1,6,1,1,TSS 203415.34+405719.95T59798
690,5,-,55,3,2,10,120.66666666655648,8.088500342403583,0.1584689866171296,0.175738504608395,121,8,416,259,120.63625034507676,8.23756733134721,120.66666666655648,8.088500342403583,310.01303896472604,39.95285907459782,0.000910497145653,0.0009671335414019,79.91583423925859,-1.0626521333040182,2365,2368,2365,4,59813.97855540012,59813.999388837205,59813.97855540012,0.0208334370836382,34.569035,-3.846718,1,5.4137258667677886,11.6795225,7.586931,1,9.60631605539076,0.9755040725771148,0.5663600944008935,0,0.1782113964108857,0.8488023679617679,0.4670424264581119,2.062702453283434,0.3028220809941628,0,,,,0.0,-,2064506086729680512,-0.1404324251437287,-0.2758494322472984,[14592],-1,4,5,1,TSS 204003.13+395710.29
344,1,-,55,3,2,11,226.66666666749015,44.92074198409264,0.1182820397032521,0.1235772439021564,227,45,778,296,226.40721345875903,45.05077032631934,226.66666666749015,44.92074198409264,312.4125419230292,40.94495695881473,0.0006660929671766,0.000687919843545,81.82837778736067,-1.8766886464588184,38,49,39,12,59796.8741636402,59796.95055394678,59796.88110821399,0.076390306581743,30.442633,-3.7087057,1,5.029042005809245,14.493038,4.931589,1,15.608570463812264,0.9778638626599736,0.2424467688085328,1,0.0364937353863906,0.4395446860665514,0.3491575702425331,3.718226528881569,0.1714931725644896,0,,,,0.0,-,2065376414608316544,0.0584250661451051,-0.1363096050437207,[17122],-1,8,1,1,TSS 204939.01+405641.85T59796
1119,1,-,55,3,2,11,110.22220818396322,222.08850083539053,0.1250617367823587,0.133028876470958,110,222,661,473,110.12323357684348,222.30742466015556,110.22220818396322,222.08850083539053,311.1267189104396,41.60978366980309,0.0007137029164956,0.0007457440741104,81.74085712143676,-0.7070406017316138,3283,3286,3284,4,59820.38135557758,59820.40218895553,59820.388300036815,0.0208333779519307,26.467424,-3.5567794,1,4.349614432224363,10.425952,7.5986595,1,13.338960796129095,0.9729250198455528,0.4440896360449413,1,0.0950713050113672,0.8565782690244894,0.3557258716286858,3.481421150979813,1.3234746743841808,0,,,,0.0,-,2066242559188961280,0.157614410764495,0.0562006529597738,[20262],-1,4,1,1,TSS 204430.41+413635.22T59820
520,1,-,55,3,2,12,109.47030291550612,245.73477404211167,0.1105284756857631,0.1118306363975161,109,246,916,497,109.41160053892776,245.77833062917293,109.47030291550612,245.73477404211167,312.87430602680706,42.286964804501466,0.0006211767254954,0.0006313698476374,83.08498179590082,-1.2916152763907351,460,465,462,6,59799.804769915805,59799.839492718405,59799.81865903987,0.0347228026002994,68.96183,-4.596522,1,7.685826710006979,19.607322692871094,9.104613304138184,1,29.987204084357288,0.9725437223508526,0.2023159788797791,1,0.0569506478113396,0.9099989239671804,0.3324439346126706,3.3328665673950444,0.5424588478108315,0,,,,12.0,-,2065877246450107520,0.5953923754777861,-0.5606016015075284,[15414],-1,6,1,1,TSS 205129.83+421713.07T59799
556,1,-,55,3,2,12,114.34029735604857,53.477400000000095,0.1268407272279759,0.135440387975873,114,53,921,304,114.58285916672789,53.45834882382736,114.34029735604857,53.477400000000095,313.3937971402969,41.29332270938714,0.0007122624194628,0.0007518013535725,82.56825121772422,-2.224664526649412,720,723,721,4,59801.61035476227,59801.63118842567,59801.61729931697,0.0208336634022998,28.516912,-3.637756,1,3.4489164749488466,12.570822715759276,7.468133926391602,1,12.945226035375391,0.9514295113345184,0.3571692206586783,1,0.089359668540494,0.8766730296958457,0.4468049066073553,3.00691697626665,0.0476975515484809,0,,,,0.0,-,2065587761359567488,0.1207018725891657,-0.0737957757471008,[15550],-1,4,2,1,TSS 205334.51+411735.96
439,63,-,55,3,2,13,104.55552259947228,259.6440666669953,0.1147855964197819,0.1184750502960551,105,260,1168,511,104.1089876500988,259.90320361297466,104.55552259947228,259.6440666669953,314.6373505274489,42.87615360980213,0.0006396440791051,0.0006659508160197,84.37319364001482,-1.903215320977164,77,90,81,14,59797.145001951,59797.23528136139,59797.17278023243,0.0902794103894848,54.810993,-4.347169,1,6.701499373337794,20.8137264251709,8.926786422729492,1,17.95334610548622,0.9718678027778064,0.3040308408076201,0,0.0440727704929235,0.7643813948462956,0.3109486279516371,3.316632821171952,0.2024638702124897,0,,,,8.0,-,2161831591853034624,0.0030774472245411,-0.1542099785530126,[35163],-1,13,124,1,TSS 205832.96+425234.15
439,64,-,55,3,2,13,104.50000000270089,259.6440316109879,0.1278096345840157,0.1367440866678216,105,260,1168,511,103.96686913080808,259.6375737417958,104.50000000270089,259.6440316109879,314.6369515663053,42.87604264736691,0.0007150478549167,0.0007654837369672,84.37291844989902,-1.903066504098823,101,106,101,6,59797.3116716235,59797.346394467546,59797.3116716235,0.034722844044154,38.50269,-3.9637277,1,4.984023345975131,14.719014167785645,8.054587364196777,1,12.751228859888394,0.958619327559461,0.2964117319934974,0,0.221906290362021,0.7401771983932093,0.3982205460738572,4.67572199744947,0.4913293558641436,0,,,,8.0,-,2161831591853034624,0.058600043972774,-0.1541749225029889,[35164],-1,6,124,1,TSS 205832.87+425233.75
1288,28,-,55,3,2,13,201.5000000023279,122.67422344177793,0.1098669973051648,0.1106514843234908,202,123,1265,374,201.21925653014787,122.83337288608227,201.5000000023279,122.67422344177793,315.6484227854036,42.34552279774426,0.0006045963298057,0.0006187781512382,84.46328445284401,-2.812697279303717,1257,1265,1257,9,59805.36735581145,59805.422912161965,59805.36735581145,0.0555563505113241,594.33234,-6.935073,1,23.76418514907489,182.7673492431641,43.35813522338867,1,183.26746056798544,0.999368043199677,0.0431193944436385,0,0.0169595739305324,0.8461465900725273,0.1711796191362573,2.793019700603032,0.0414489618470192,0,,,,0.0,-,1969616893235237376,0.1130475774407386,-0.1397474962128058,[60132],-1,9,36,1,TSS 210235.62+422043.88
1288,33,-,55,3,2,13,201.5000000027009,122.4218777025379,0.123338304961068,0.1306686381195481,202,122,1265,373,201.158727241506,122.81837708082898,201.5000000027009,122.4218777025379,315.64899062116206,42.34419770316262,0.0006820636816813,0.0007265362926436,84.46256901069744,-2.813889500189273,2898,2901,2899,4,59817.7077373505,59817.72857075104,59817.71468181742,0.0208334005365031,46.77282,-4.174984,1,6.472330958691565,15.192183494567873,8.295035362243652,1,13.777751455787968,0.9564580161462104,0.3413860056162648,0,0.2575350373165329,0.8924690912430532,0.3740506769337928,2.7236772006933245,0.4464676976203918,0,,,,0.0,-,1969616893235237376,0.1130475780344113,0.1125982408726145,[60135],-1,4,36,1,TSS 210235.76+422039.11
1288,36,-,55,3,2,13,201.5000000027009,122.74170660797353,0.1177471650907841,0.1228093525539234,202,123,1265,374,201.20444969441212,123.13269457876528,201.5000000027009,122.74170660797353,315.64827092649585,42.34587716212035,0.0006501341122675,0.0006840203991517,84.46347578011321,-2.812378447849939,3385,3391,3385,7,59821.08969036106,59821.13135710858,59821.08969036106,0.0416667475146823,48.681213,-4.2184033,1,6.127269522495504,15.41335105895996,4.8196306228637695,1,15.879873186751476,0.9603549844464764,0.2673197273663058,0,0.0,0.6671370385554303,0.4138251307285791,2.866626453117817,0.2676647769857185,0,,,,0.0,-,1969616893235237376,0.113047576815461,-0.20723066183848,[60138],-1,5,36,1,TSS 210235.59+422045.16
722,1,-,55,3,2,14,220.8375224148772,232.94438993937868,0.1169464501362253,0.121652051830439,221,233,1540,484,220.93549402602247,232.95936504264185,220.8375224148772,232.94438993937868,317.37482633270315,43.443338497734295,0.0006377306976172,0.0006783892253213,86.12791671116653,-3.014677125468085,341,344,341,4,59798.97836718274,59798.999200868486,59798.97836718274,0.0208336857467656,40.535717,-4.0195947,1,5.593703984364679,18.89821434020996,10.238691329956056,1,16.33143571064046,0.9553548674837078,0.4803657972942028,0,0.0729209771874678,0.8739272641697302,0.1974103816417336,2.8678940922127207,0.5216124832148276,0,,,,0.0,-,1970102877377431296,0.1353704837813438,-0.0716602018254093,[22996],-1,4,1,1,TSS 210929.96+432636.02T59798
823,2,-,55,3,2,14,79.87503661087949,22.592120237105014,0.1273899202262232,0.1361801502947277,80,23,1399,274,79.74971416792322,23.001484648899268,79.87503661087949,22.592120237105014,316.81382285574523,42.07646609077562,0.0006966059314349,0.0007509924138828,84.83994563161322,-3.6349128252356886,2331,2335,2332,5,59813.74244309798,59813.77022101736,59813.74938757794,0.0277779193784226,28.312185,-3.6299336,1,4.442664231313592,13.084376335144045,8.035623550415039,1,12.833672048656693,0.8996958490221838,0.4190003510182135,1,0.2301690808675235,0.810995097021154,0.3426847280974182,2.7326216405426664,1.2047117900456048,0,,,,8.0,-,1969443582712212224,0.1395445227042273,-0.1753420639874434,[23503],-1,5,3,1,TSS 210715.32+420435.28
880,1,-,55,3,2,14,259.01234129485545,41.97745523923518,0.1203154890210254,0.1264628394970942,259,42,1578,293,259.0078145354451,42.24444245128223,259.01234129485545,41.97745523923518,318.03337170591794,42.505149130013336,0.000649865395386,0.0006971419734889,85.76905651582437,-4.006668271069032,784,787,785,4,59802.0548062083,59802.07563986797,59802.0617507616,0.0208336596697336,37.65943,-3.9396844,1,5.227761274959522,14.0027494430542,9.8368501663208,1,14.742554856093212,0.974984878427438,0.2115859112226651,1,0.0744355486408631,0.923259241562368,0.2602389845143044,2.6187902486132604,0.6695821762253369,0,,,,12.0,-,1969815561242176896,0.113066768028375,-0.0699822045824589,[23766],-1,4,2,1,TSS 211208.01+423018.54
1026,1,-,55,3,2,14,212.1143295062797,211.6440662849986,0.141942370826394,0.1551623971012924,212,212,1531,463,212.1542320654114,211.9138590927973,212.1143295062797,211.6440662849986,317.3568194633723,43.31474780100157,0.00077722521337,0.0008605237953928,86.02444417882653,-3.092334552921992,898,899,898,2,59802.8464851404,59802.85342969114,59802.8464851404,0.0069445507397176,31.99377,-3.7626636,1,4.735930435884556,10.20235538482666,8.133859634399414,1,10.84621502597752,0.9399058869293998,0.4830322609340084,1,0.3093701883962155,0.8330921211582222,0.2801353258689053,3.1941222871875445,1.474196236715366,0,,,,0.0,-,1970097792136001920,0.0371012307655291,-0.1867976818829788,[23982],-1,2,1,1,TSS 210925.64+431853.09T59802
1301,1,VCR,55,3,2,14,50.33333333329793,27.75519938634749,0.1110980022847851,0.112773566648748,50,28,1369,279,50.05050543505215,28.025606707155998,50.33333333329793,27.75519938634749,316.5955183264128,42.04810609762667,0.0006059458380977,0.0006258045235654,84.70978694861485,-3.533933292953579,3079,3083,3080,5,59818.964685499785,59818.99246335188,59818.97162996275,0.0277778520903666,49.823856,-4.243593,1,6.140265179885689,20.673608779907227,12.184879302978516,1,25.606450475641036,0.9896438807196188,0.1595218303250936,1,0.139768226418069,0.9179848175680456,0.2533878629281368,3.111349239856429,0.4688497566559032,0,,,,4.0,-,1969630048705969664,-0.259796677218219,-0.1539729990967089,[24733],-1,5,1,1,TSS 210622.92+420253.18T59818
1306,1,-,55,3,2,14,116.1109470154514,216.8406194250464,0.1331916606893705,0.1438775875287374,116,217,1435,468,115.89035158129798,216.8148652705508,116.1109470154514,216.8406194250464,316.6571848121853,43.16584535965579,0.0007332506642224,0.0008002559183022,85.56983022326769,-2.816991283780028,3165,3168,3166,4,59819.5619092514,59819.58274263539,59819.56885371273,0.0208333839982515,35.231567,-3.86733,1,4.911094079004364,11.020901679992676,7.013944149017334,1,11.863794701422966,0.9501398283820072,0.4830835178252289,0,0.2178161896909143,0.8873553721281802,0.3103730268852606,2.5697932824122183,0.8785067496057003,0,,,,8.0,-,1969743921188723072,-0.1545494953338675,-0.2566734531746419,[24737],-1,4,1,1,TSS 210637.72+430957.04T59819
