sector,camera,ccd,cut,objid,eventid,label,sorted_list
55,3,3,56,1427,1,Flare,non_flares
55,3,3,57,520,1,Flare,non_flares
55,3,3,57,927,1,Flare,non_flares
55,3,3,58,609,1,Flare,non_flares
55,3,3,58,801,1,Flare,non_flares
55,3,3,58,801,3,Flare,non_flares
55,3,3,58,868,1,Flare,non_flares
55,3,3,58,988,1,Flare,non_flares
55,3,3,58,997,2,CosmicRay,non_flares
55,3,3,59,1484,1,Flare,non_flares
55,3,3,61,1616,1,Flare,non_flares
55,3,3,62,483,6,Flare,non_flares
55,3,3,62,1272,1,Flare,non_flares
55,3,3,62,1445,1,Flare,non_flares
55,3,3,63,135,40,Flare,non_flares
55,3,3,63,135,45,Flare,non_flares
55,3,3,63,1466,1,Flare,non_flares
55,3,3,64,1375,2,CosmicRay,non_flares
55,3,3,64,1462,1,Flare,non_flares
55,3,4,2,105,1,Junk,non_flares
55,3,4,2,105,2,Junk,non_flares
55,3,4,2,105,3,Junk,non_flares
55,3,4,2,105,5,Junk,non_flares
55,3,4,2,105,10,Junk,non_flares
55,3,4,2,105,17,Junk,non_flares
55,3,4,2,170,1,Flare,non_flares
55,3,4,2,1085,2,Flare,non_flares
55,3,4,2,1176,1,Flare,non_flares
55,3,4,2,1216,1,Flare,non_flares
55,3,4,5,84,10,Flare,non_flares
55,3,4,5,352,2,Flare,non_flares
55,3,4,9,709,1,Flare,non_flares
55,3,4,10,110,1,Junk,non_flares
55,3,4,10,110,2,Junk,non_flares
55,3,4,10,110,3,Junk,non_flares
55,3,4,10,110,5,Junk,non_flares
55,3,4,10,110,10,Junk,non_flares
55,3,4,10,110,16,Junk,non_flares
55,3,4,10,110,17,Junk,non_flares
55,3,4,12,547,1,Flare,non_flares
55,3,4,17,1107,1,Flare,non_flares
55,3,4,18,221,1,Flare,non_flares
55,3,4,18,339,1,Flare,non_flares
55,3,4,20,109,15,CosmicRay,non_flares
55,3,4,20,299,2,Flare,non_flares
55,3,4,21,830,2,Systematic,non_flares
55,3,4,23,425,1,Flare,non_flares
55,3,4,24,321,1,Flare,non_flares
55,3,4,25,1501,1,Flare,non_flares
55,3,4,26,1449,1,Systematic,non_flares
55,3,4,27,1251,1,Systematic,non_flares
55,3,4,28,632,14,CosmicRay,non_flares
55,3,4,28,979,1,Flare,non_flares
55,3,4,29,255,1,Asteroid,non_flares
55,3,4,34,1268,1,Flare,non_flares
55,3,4,35,430,1,Flare,non_flares
55,3,4,37,565,2,Flare,non_flares
55,3,4,37,565,3,Flare,non_flares
55,3,4,38,198,1,Flare,non_flares
55,3,4,40,93,45,Flare,non_flares
55,3,4,40,213,2,Flare,non_flares
55,3,4,40,583,1,Flare,non_flares
55,3,4,41,579,1,Flare,non_flares
55,3,4,42,1173,2,Junk,non_flares
55,3,4,43,176,47,CosmicRay,non_flares
55,3,4,43,539,1,Flare,non_flares
55,3,4,44,980,1,Flare,non_flares
55,3,4,46,487,2,CosmicRay,non_flares
55,3,4,46,618,1,Flare,non_flares
55,3,4,47,550,1,Flare,non_flares
55,3,4,48,271,1,Flare,non_flares
55,3,4,49,192,2,Flare,non_flares
55,3,4,49,461,1,Flare,non_flares
55,3,4,50,702,2,Flare,non_flares
55,3,4,50,895,2,Flare,non_flares
55,3,4,51,225,1,Flare,non_flares
55,3,4,51,300,2,Flare,non_flares
55,3,4,51,1156,1,Flare,non_flares
55,3,4,51,1204,1,Flare,non_flares
55,3,4,54,423,2,Asteroid,non_flares
55,3,4,54,436,1,Asteroid,non_flares
55,3,4,54,729,2,Flare,non_flares
55,3,4,55,361,2,CosmicRay,non_flares
55,3,4,55,494,1,Flare,non_flares
55,3,4,57,1021,1,Flare,non_flares
55,3,4,58,535,1,Flare,non_flares
55,3,4,61,898,1,Flare,non_flares
55,3,4,62,549,5,Flare,non_flares
55,3,4,62,882,1,Flare,non_flares
55,3,4,63,907,1,Flare,non_flares
55,3,4,64,201,36,Flare,non_flares
55,4,1,1,354,1,Flare,non_flares
55,4,1,4,448,1,Flare,non_flares
55,4,1,5,219,8,Flare,non_flares
55,4,1,7,596,4,CosmicRay,non_flares
55,4,1,8,264,3,Flare,non_flares
55,4,1,11,288,2,Flare,non_flares
55,4,1,12,403,1,CosmicRay,non_flares
55,4,1,13,179,1,Junk,non_flares
55,4,1,13,179,2,Junk,non_flares
55,4,1,13,179,3,Junk,non_flares
55,4,1,13,179,4,Junk,non_flares
55,4,1,13,179,5,Junk,non_flares
55,4,1,13,179,7,Junk,non_flares
55,4,1,13,179,8,Junk,non_flares
55,4,1,13,179,9,Junk,non_flares
55,4,1,13,179,11,Junk,non_flares
55,4,1,13,179,12,Junk,non_flares
55,4,1,13,179,13,Junk,non_flares
55,4,1,13,179,14,Junk,non_flares
55,4,1,13,179,15,Junk,non_flares
55,4,1,13,179,16,Junk,non_flares
55,4,1,13,179,19,Junk,non_flares
55,4,1,13,179,20,Junk,non_flares
55,4,1,13,179,22,Junk,non_flares
55,4,1,15,771,1,Flare,non_flares
55,4,1,18,206,1,Flare,non_flares
55,4,1,23,606,1,Flare,non_flares
55,4,1,23,650,1,Flare,non_flares
55,4,1,25,323,1,Flare,non_flares
55,4,1,26,380,1,Flare,non_flares
55,4,1,32,339,1,Flare,non_flares
55,4,1,32,646,1,Flare,non_flares
55,4,1,33,56,5,Flare,non_flares
55,4,1,33,153,4,Flare,non_flares
55,4,1,33,297,2,CosmicRay,non_flares
55,4,1,34,218,1,Flare,non_flares
55,4,1,35,417,3,Flare,non_flares
55,4,1,37,321,1,Flare,non_flares
55,4,1,37,402,1,Flare,non_flares
55,4,1,40,344,1,Flare,non_flares
55,4,1,41,144,3,Flare,non_flares
55,4,1,41,264,2,Flare,non_flares
55,4,1,42,265,2,Flare,non_flares
55,4,1,42,890,3,Flare,non_flares
55,4,1,50,160,1,Flare,non_flares
55,4,1,51,445,1,Flare,non_flares
55,4,1,53,17,10,Flare,non_flares
55,4,1,53,17,13,Flare,non_flares
55,4,1,53,346,1,CosmicRay,non_flares
55,4,1,56,654,1,Flare,non_flares
55,4,1,58,203,1,Flare,non_flares
55,4,1,58,203,2,Flare,non_flares
55,4,1,58,203,3,Flare,non_flares
55,4,1,58,203,7,Flare,non_flares
55,4,1,59,142,1,Flare,non_flares
55,4,1,59,190,3,Flare,non_flares
55,4,1,59,190,4,Flare,non_flares
55,4,1,59,317,3,Junk,non_flares
55,4,1,59,317,5,Junk,non_flares
55,4,1,59,317,7,Junk,non_flares
55,4,1,59,317,9,Junk,non_flares
55,4,1,59,317,10,Junk,non_flares
55,4,1,61,252,2,CosmicRay,non_flares
55,4,1,61,732,1,Flare,non_flares
55,4,2,6,277,2,Flare,non_flares
55,4,2,8,341,17,Flare,non_flares
55,4,2,9,320,1,Flare,non_flares
55,4,2,10,135,69,Flare,non_flares
55,4,2,11,334,7,Flare,non_flares
55,4,2,11,628,1,Flare,non_flares
55,4,2,11,657,1,Flare,non_flares
55,4,2,15,339,34,Flare,non_flares
55,4,2,22,556,1,Flare,non_flares
55,4,2,22,586,1,Flare,non_flares
55,4,2,23,673,1,Flare,non_flares
55,4,2,35,812,1,Flare,non_flares
55,4,2,38,303,1,Flare,non_flares
55,4,2,39,368,1,Flare,non_flares
55,4,2,42,350,1,Flare,non_flares
55,4,2,43,195,2,Flare,non_flares
55,4,2,43,195,5,Flare,non_flares
55,4,2,43,512,2,CosmicRay,non_flares
55,4,2,44,397,5,Flare,non_flares
55,4,2,49,488,1,Junk,non_flares
55,4,2,56,275,22,Flare,non_flares
55,4,2,58,261,2,CosmicRay,non_flares
55,4,2,59,758,1,Flare,non_flares
55,4,2,60,728,5,Flare,non_flares
55,4,2,63,486,1,Flare,non_flares
55,4,2,64,553,1,Flare,non_flares
55,4,3,4,2133,2,Systematic,non_flares
55,4,3,5,87,90,Flare,non_flares
55,4,3,6,176,4,Flare,non_flares
